ID,Tank Failure Pressure (bar),Liquid Ratio (%),Tank Width (m),Tank Length (m),Tank Height (m),BLEVE Height (m),Vapour Height (m),Vapour Temperature (K),Liquid Temperature (K),Obstacle Distance to BLEVE (m),Obstacle Width (m),Obstacle Height (m),Obstacle Thickness (m),Obstacle Angle,Status,Liquid Critical Pressure (bar),Liquid Boiling Temperature (K),Liquid Critical Temperature (K),Sensor ID,Sensor Position Side,Sensor Position x,Sensor Position y,Sensor Position z,Target Pressure (bar)
5750.0,5.45,0.64,1.58,4.21,2.82,1.21,0.99,332.96,358.35,9.0,15.0,3.0,2.82,16.0,Superheated,42.5,-42.0,96.7,27.0,5.0,11.2,10.15,1.1,0.10584398
5751.0,20.11,0.59,2.62,6.0,1.2,1.79,0.4,336.88,289.78,5.0,8.0,11.0,1.79,25.0,Subcooled,37.9,-1.0,152.0,1.0,1.0,8.15,-1.4,-1.8,0.12478355
5752.0,20.16,0.59,2.6,6.01,1.2,1.78,0.42,337.4,290.57,5.0,8.0,11.0,1.8,25.0,Subcooled,37.9,-1.0,152.0,2.0,1.0,8.15,-1.4,3.5,0.11080173
5753.0,20.27,0.58,2.6,6.01,1.21,1.79,0.39,336.24,289.85,5.0,8.0,11.0,1.79,25.0,Subcooled,37.9,-1.0,152.0,3.0,1.0,8.15,-1.4,8.8,0.13324217
5754.0,20.14,0.58,2.61,6.02,1.22,1.82,0.39,336.62,290.22,5.0,8.0,11.0,1.79,25.0,Subcooled,37.9,-1.0,152.0,4.0,1.0,8.15,2.4,-1.8,0.084961787
5755.0,20.15,0.59,2.61,6.0,1.2,1.8,0.41,337.84,290.24,5.0,8.0,11.0,1.8,25.0,Subcooled,37.9,-1.0,152.0,5.0,1.0,8.15,2.4,3.5,0.08511465
5756.0,20.21,0.59,2.6,6.01,1.19,1.81,0.38,337.79,290.01,5.0,8.0,11.0,1.82,25.0,Subcooled,37.9,-1.0,152.0,6.0,1.0,8.15,2.4,8.8,0.071504578
5757.0,20.08,0.59,2.62,5.99,1.2,1.79,0.4,337.27,289.97,5.0,8.0,11.0,1.82,25.0,Subcooled,37.9,-1.0,152.0,7.0,1.0,8.15,6.2,-1.8,0.053180806
5758.0,20.28,0.59,2.61,5.99,1.18,1.81,0.41,335.34,290.23,5.0,8.0,11.0,1.79,25.0,Subcooled,37.9,-1.0,152.0,8.0,1.0,8.15,6.2,3.5,0.049140912
5759.0,20.14,0.59,2.59,5.98,1.21,1.81,0.38,336.23,289.92,5.0,8.0,11.0,1.8,25.0,Subcooled,37.9,-1.0,152.0,9.0,1.0,8.15,6.2,8.8,0.073036812
5760.0,20.23,0.59,2.59,5.99,1.2,1.79,0.39,337.6,290.05,5.0,8.0,11.0,1.79,25.0,Subcooled,37.9,-1.0,152.0,10.0,2.0,6.25,-1.4,-1.8,1.4968374
5761.0,20.27,0.58,2.62,6.02,1.21,1.81,0.39,336.36,289.89,5.0,8.0,11.0,1.79,25.0,Subcooled,37.9,-1.0,152.0,11.0,2.0,6.25,-1.4,3.5,0.7149725
5762.0,20.1,0.59,2.61,5.99,1.22,1.78,0.38,336.88,290.86,5.0,8.0,11.0,1.81,25.0,Subcooled,37.9,-1.0,152.0,12.0,2.0,6.25,-1.4,8.8,0.62206966
5763.0,20.17,0.58,2.61,5.99,1.21,1.78,0.39,337.43,290.54,5.0,8.0,11.0,1.82,25.0,Subcooled,37.9,-1.0,152.0,13.0,2.0,6.25,2.4,-1.8,1.30873
5764.0,20.34,0.58,2.6,6.01,1.18,1.8,0.39,336.87,290.69,5.0,8.0,11.0,1.81,25.0,Subcooled,37.9,-1.0,152.0,14.0,2.0,6.25,2.4,3.5,0.63831246
5765.0,20.28,0.59,2.6,6.0,1.19,1.82,0.4,337.28,290.02,5.0,8.0,11.0,1.81,25.0,Subcooled,37.9,-1.0,152.0,15.0,2.0,6.25,2.4,8.8,0.65301865
5766.0,20.25,0.59,2.6,6.0,1.19,1.78,0.4,337.41,291.05,5.0,8.0,11.0,1.8,25.0,Subcooled,37.9,-1.0,152.0,16.0,2.0,6.25,6.2,-1.8,0.61902249
5767.0,20.23,0.59,2.6,6.01,1.19,1.81,0.39,336.52,290.2,5.0,8.0,11.0,1.78,25.0,Subcooled,37.9,-1.0,152.0,17.0,2.0,6.25,6.2,3.5,0.3117429
5768.0,20.43,0.59,2.59,6.01,1.2,1.81,0.42,336.45,290.27,5.0,8.0,11.0,1.78,25.0,Subcooled,37.9,-1.0,152.0,18.0,2.0,6.25,6.2,8.8,0.41054761
5769.0,20.19,0.58,2.62,6.02,1.2,1.81,0.39,337.88,290.66,5.0,8.0,11.0,1.81,25.0,Subcooled,37.9,-1.0,152.0,19.0,3.0,7.2,-1.65,-1.8,0.52029502
5770.0,20.36,0.58,2.61,6.0,1.19,1.78,0.42,335.9,290.13,5.0,8.0,11.0,1.81,25.0,Subcooled,37.9,-1.0,152.0,20.0,3.0,7.2,-1.65,3.5,0.31216103
5771.0,20.08,0.59,2.61,6.0,1.21,1.8,0.39,336.94,289.91,5.0,8.0,11.0,1.81,25.0,Subcooled,37.9,-1.0,152.0,21.0,3.0,7.2,-1.65,8.8,0.30564675
5772.0,20.15,0.58,2.61,5.98,1.21,1.79,0.41,337.33,290.81,5.0,8.0,11.0,1.79,25.0,Subcooled,37.9,-1.0,152.0,22.0,4.0,7.2,-1.4,9.1,0.22815053
5773.0,20.22,0.59,2.61,5.99,1.19,1.79,0.4,338.01,290.3,5.0,8.0,11.0,1.8,25.0,Subcooled,37.9,-1.0,152.0,23.0,4.0,7.2,2.4,9.1,0.17162874
5774.0,20.31,0.58,2.58,6.0,1.22,1.82,0.42,337.0,290.52,5.0,8.0,11.0,1.82,25.0,Subcooled,37.9,-1.0,152.0,24.0,4.0,7.2,6.2,9.1,0.15806893
5775.0,20.05,0.59,2.61,6.0,1.2,1.81,0.4,335.3,290.23,5.0,8.0,11.0,1.8,25.0,Subcooled,37.9,-1.0,152.0,25.0,5.0,7.2,6.45,-1.8,0.17330256
5776.0,20.02,0.58,2.58,5.99,1.19,1.81,0.41,337.95,290.79,5.0,8.0,11.0,1.79,25.0,Subcooled,37.9,-1.0,152.0,26.0,5.0,7.2,6.45,3.5,0.13192393
5777.0,20.21,0.58,2.58,6.0,1.2,1.8,0.4,336.9,290.07,5.0,8.0,11.0,1.82,25.0,Subcooled,37.9,-1.0,152.0,27.0,5.0,7.2,6.45,8.8,0.1312267
5778.0,31.69,0.28,0.62,7.78,0.6,1.6,0.38,291.71,301.49,8.0,11.0,13.0,2.0,21.0,Subcooled,42.5,-42.0,96.7,1.0,1.0,10.35,-2.3,-1.6,0.14219289
5779.0,31.73,0.28,0.59,7.81,0.6,1.61,0.4,290.77,301.37,8.0,11.0,13.0,2.02,21.0,Subcooled,42.5,-42.0,96.7,2.0,1.0,10.35,-2.3,4.7,0.097955555
5780.0,31.79,0.27,0.58,7.82,0.58,1.6,0.39,290.17,301.62,8.0,11.0,13.0,2.0,21.0,Subcooled,42.5,-42.0,96.7,3.0,1.0,10.35,-2.3,11.0,0.088999435
5781.0,31.65,0.28,0.6,7.79,0.59,1.59,0.39,290.4,301.19,8.0,11.0,13.0,2.0,21.0,Subcooled,42.5,-42.0,96.7,4.0,1.0,10.35,3.0,-1.6,0.055805165
5782.0,31.83,0.28,0.61,7.8,0.6,1.61,0.42,291.6,301.33,8.0,11.0,13.0,1.99,21.0,Subcooled,42.5,-42.0,96.7,5.0,1.0,10.35,3.0,4.7,0.048399482
5783.0,31.63,0.28,0.61,7.81,0.59,1.61,0.39,289.73,301.89,8.0,11.0,13.0,1.99,21.0,Subcooled,42.5,-42.0,96.7,6.0,1.0,10.35,3.0,11.0,0.038959023
5784.0,31.73,0.28,0.61,7.81,0.58,1.62,0.4,290.1,301.51,8.0,11.0,13.0,2.02,21.0,Subcooled,42.5,-42.0,96.7,7.0,1.0,10.35,8.3,-1.6,0.036895599
5785.0,31.67,0.28,0.6,7.79,0.59,1.6,0.39,292.07,301.98,8.0,11.0,13.0,1.99,21.0,Subcooled,42.5,-42.0,96.7,8.0,1.0,10.35,8.3,4.7,0.031178169
5786.0,31.76,0.27,0.6,7.81,0.59,1.62,0.38,290.02,301.73,8.0,11.0,13.0,2.01,21.0,Subcooled,42.5,-42.0,96.7,9.0,1.0,10.35,8.3,11.0,0.02917813
5787.0,31.7,0.28,0.61,7.8,0.58,1.61,0.38,,301.19,8.0,11.0,13.0,2.0,21.0,Subcooled,42.5,-42.0,96.7,10.0,2.0,8.25,-2.3,-1.6,1.1414924
5788.0,31.89,0.28,0.58,7.8,0.6,1.61,0.4,290.11,301.96,8.0,11.0,13.0,1.99,21.0,Subcooled,42.5,-42.0,96.7,11.0,2.0,8.25,-2.3,4.7,0.55142546
5789.0,31.64,0.28,0.58,7.79,0.62,1.61,0.42,290.19,301.55,8.0,11.0,13.0,1.99,21.0,Subcooled,42.5,-42.0,96.7,12.0,2.0,8.25,-2.3,11.0,0.37738323
5790.0,31.76,0.28,0.61,7.81,0.59,1.61,0.39,290.55,301.68,8.0,11.0,13.0,2.01,21.0,Subcooled,42.5,-42.0,96.7,13.0,2.0,8.25,3.0,-1.6,0.90981311
5791.0,31.86,0.28,0.61,7.82,0.58,1.59,0.39,289.63,301.54,8.0,11.0,13.0,2.02,21.0,Subcooled,42.5,-42.0,96.7,14.0,2.0,8.25,3.0,4.7,0.44164377
5792.0,31.76,0.28,0.6,7.78,0.6,1.6,0.4,289.88,302.05,8.0,11.0,13.0,2.01,21.0,Subcooled,42.5,-42.0,96.7,15.0,2.0,8.25,3.0,11.0,0.31525645
5793.0,31.71,0.28,0.6,7.8,0.58,1.61,0.4,292.06,301.5,8.0,11.0,13.0,2.02,21.0,Subcooled,42.5,-42.0,96.7,16.0,2.0,8.25,8.3,-1.6,0.41038853
5794.0,31.58,0.28,0.62,7.81,0.61,1.59,0.42,290.63,301.91,8.0,11.0,13.0,1.99,21.0,Subcooled,42.5,-42.0,96.7,17.0,2.0,8.25,8.3,4.7,0.19772123
5795.0,31.76,0.28,0.6,7.8,0.61,1.59,0.38,290.56,301.85,8.0,11.0,13.0,1.98,21.0,Subcooled,42.5,-42.0,96.7,18.0,2.0,8.25,8.3,11.0,0.16510309
5796.0,31.66,0.28,0.59,7.81,0.61,1.62,0.4,291.82,301.52,8.0,11.0,13.0,1.98,21.0,Subcooled,42.5,-42.0,96.7,19.0,3.0,9.3,-2.55,-1.6,0.52090967
5797.0,31.85,0.28,0.61,7.78,0.59,1.61,0.4,290.58,301.35,8.0,11.0,13.0,1.99,21.0,Subcooled,42.5,-42.0,96.7,20.0,3.0,9.3,-2.55,4.7,0.2880089
5798.0,31.56,0.28,0.59,7.78,0.6,1.61,0.39,290.51,301.5,8.0,11.0,13.0,1.99,21.0,Subcooled,42.5,-42.0,96.7,21.0,3.0,9.3,-2.55,11.0,0.21770309
5799.0,31.69,0.28,0.59,7.79,0.61,1.6,0.4,291.83,301.57,8.0,11.0,13.0,2.0,21.0,Subcooled,42.5,-42.0,96.7,22.0,4.0,9.3,-2.3,11.3,0.1335196
5800.0,31.69,0.28,0.6,7.81,0.59,1.6,0.39,290.82,301.7,8.0,11.0,13.0,2.01,21.0,Subcooled,42.5,-42.0,96.7,23.0,4.0,9.3,3.0,11.3,0.086195529
5801.0,31.82,0.28,0.6,7.82,0.62,1.59,0.39,289.91,301.79,8.0,11.0,13.0,1.99,21.0,Subcooled,42.5,-42.0,96.7,24.0,4.0,9.3,8.3,11.3,0.067593895
5802.0,31.55,0.28,0.59,7.82,0.59,1.6,0.41,292.26,301.49,8.0,11.0,13.0,2.02,21.0,Subcooled,42.5,-42.0,96.7,25.0,5.0,9.3,8.55,-1.6,0.11363334
5803.0,31.63,0.28,0.59,7.79,0.59,1.6,0.41,290.51,301.99,8.0,11.0,13.0,1.98,21.0,Subcooled,42.5,-42.0,96.7,26.0,5.0,9.3,8.55,4.7,0.062301066
5804.0,31.69,0.28,0.58,7.82,0.58,1.59,0.39,291.57,301.57,8.0,11.0,13.0,2.0,21.0,Subcooled,42.5,-42.0,96.7,27.0,5.0,9.3,8.55,11.0,0.059040654
5805.0,15.36,0.75,0.4,6.8,1.79,0.6,0.62,460.02,377.45,6.0,3.0,5.0,1.81,20.0,Superheated,37.9,-1.0,152.0,1.0,1.0,8.05,0.9,-0.7,0.15525292
5806.0,15.32,0.76,0.4,6.79,1.8,0.61,0.59,458.88,377.66,6.0,3.0,5.0,1.81,20.0,Superheated,37.9,-1.0,152.0,2.0,1.0,8.05,0.9,1.6,0.157028
5807.0,15.6,0.76,0.41,6.81,1.8,0.59,0.59,459.5,377.27,6.0,3.0,5.0,1.81,20.0,Superheated,37.9,-1.0,152.0,3.0,1.0,8.05,0.9,3.9,0.1553753
5808.0,15.24,0.75,0.41,6.79,1.79,0.62,0.58,458.81,378.28,6.0,3.0,5.0,1.79,20.0,Superheated,37.9,-1.0,152.0,4.0,1.0,8.05,2.2,-0.7,0.11425281
5809.0,15.43,0.75,0.4,6.8,1.8,0.61,0.62,459.37,377.6,6.0,3.0,5.0,1.81,20.0,Superheated,37.9,-1.0,152.0,5.0,1.0,8.05,2.2,1.6,0.11153406
5810.0,15.47,0.75,0.38,6.81,1.79,0.61,0.58,459.91,377.02,6.0,3.0,5.0,1.78,20.0,Superheated,37.9,-1.0,152.0,6.0,1.0,8.05,2.2,3.9,0.13815871
5811.0,15.31,0.75,0.41,6.8,1.82,0.6,0.58,459.43,377.81,6.0,3.0,5.0,1.8,20.0,Superheated,37.9,-1.0,,7.0,1.0,8.05,3.5,-0.7,0.076397263
5812.0,15.34,0.75,0.41,6.82,1.78,0.62,0.6,459.0,377.48,6.0,3.0,5.0,1.81,20.0,Superheated,37.9,-1.0,152.0,8.0,1.0,8.05,3.5,1.6,0.074739255
5813.0,15.48,0.75,0.4,6.79,1.79,0.61,0.62,459.2,377.89,6.0,3.0,5.0,1.8,20.0,Superheated,37.9,-1.0,152.0,9.0,1.0,8.05,3.5,3.9,0.092020012
5814.0,15.4,0.75,0.4,6.79,1.8,0.58,0.59,459.31,377.76,6.0,3.0,5.0,1.8,20.0,Superheated,37.9,-1.0,152.0,10.0,2.0,6.15,0.9,-0.7,1.3118886
5815.0,15.27,0.75,0.42,6.79,1.79,0.6,0.6,458.08,377.32,6.0,3.0,5.0,1.82,20.0,Superheated,37.9,-1.0,152.0,11.0,2.0,6.15,0.9,1.6,1.1575737
5816.0,15.37,0.75,0.4,6.81,1.81,0.6,0.62,458.99,377.44,6.0,3.0,5.0,1.82,20.0,Superheated,37.9,-1.0,152.0,12.0,2.0,6.15,0.9,3.9,0.65421695
5817.0,15.25,0.75,0.4,6.8,1.8,0.61,0.58,459.41,376.94,6.0,3.0,5.0,1.81,20.0,Superheated,37.9,-1.0,152.0,13.0,2.0,6.15,2.2,-0.7,1.1971962
5818.0,15.42,0.75,0.39,6.79,1.81,0.59,0.61,458.51,378.07,6.0,3.0,5.0,1.82,20.0,Superheated,37.9,-1.0,152.0,14.0,2.0,6.15,2.2,1.6,1.0580235
5819.0,15.42,0.75,0.4,6.79,1.81,0.58,0.59,458.24,377.32,6.0,3.0,5.0,1.79,20.0,Superheated,37.9,-1.0,152.0,15.0,2.0,6.15,2.2,3.9,0.61010951
5820.0,15.35,0.75,0.4,6.79,1.79,0.59,0.58,458.12,377.32,6.0,3.0,5.0,1.81,20.0,Superheated,37.9,-1.0,152.0,16.0,2.0,6.15,3.5,-0.7,0.89393115
5821.0,15.25,0.76,0.42,6.8,1.79,0.61,0.61,460.1,377.51,6.0,3.0,5.0,1.8,20.0,Superheated,37.9,-1.0,152.0,17.0,2.0,6.15,3.5,1.6,0.79093432
5822.0,15.33,0.75,0.41,6.79,1.79,0.61,0.61,459.35,377.66,6.0,3.0,5.0,1.82,20.0,Superheated,37.9,-1.0,152.0,18.0,2.0,6.15,3.5,3.9,0.45192418
5823.0,15.27,0.75,0.41,6.82,1.8,0.58,0.62,459.8,377.05,6.0,3.0,5.0,1.82,20.0,Superheated,37.9,-1.0,152.0,19.0,3.0,7.1,0.65,-0.7,0.6461817
5824.0,15.52,0.75,0.42,6.8,1.79,0.6,0.59,458.94,377.74,6.0,3.0,5.0,1.8,20.0,Superheated,37.9,-1.0,152.0,20.0,3.0,7.1,0.65,1.6,0.61019522
5825.0,15.4,0.76,0.4,6.8,1.81,0.61,0.61,459.12,377.39,6.0,3.0,5.0,1.8,20.0,Superheated,37.9,-1.0,152.0,21.0,3.0,7.1,0.65,3.9,0.42455259
5826.0,15.25,0.75,0.4,6.8,1.81,0.58,0.6,459.73,377.74,6.0,3.0,5.0,1.79,20.0,Superheated,37.9,-1.0,152.0,22.0,4.0,7.1,0.9,4.2,0.25939411
5827.0,15.2,0.76,0.39,6.82,1.81,0.59,0.6,459.06,377.33,6.0,3.0,5.0,1.8,20.0,Superheated,37.9,-1.0,152.0,23.0,4.0,7.1,2.2,4.2,0.17614453
5828.0,15.58,0.76,0.41,6.81,1.81,0.59,0.62,458.63,376.83,6.0,3.0,5.0,1.82,20.0,Superheated,37.9,-1.0,152.0,24.0,4.0,7.1,3.5,4.2,0.17814866
5829.0,15.31,0.76,0.4,6.81,1.81,0.62,0.61,460.51,377.69,6.0,3.0,5.0,1.82,20.0,Superheated,37.9,-1.0,152.0,25.0,5.0,7.1,3.75,-0.7,0.28381225
5830.0,15.34,0.76,0.41,6.8,1.8,0.58,0.6,459.13,377.91,6.0,3.0,5.0,1.82,20.0,Superheated,37.9,-1.0,152.0,26.0,5.0,7.1,3.75,1.6,0.26543224
5831.0,15.46,0.75,0.39,6.79,1.81,0.59,0.62,458.22,377.68,6.0,3.0,5.0,1.81,20.0,Superheated,37.9,-1.0,152.0,27.0,5.0,7.1,3.75,3.9,0.18405852
5832.0,16.78,0.25,1.8,1.81,2.61,1.81,2.0,395.5,332.45,12.0,5.0,11.0,0.8,0.0,Superheated,42.5,-42.0,96.7,1.0,1.0,13.75,-2.3,-2.6,0.13715184
5833.0,16.72,0.25,1.81,1.81,2.6,1.8,2.0,395.9,332.1,12.0,5.0,11.0,0.82,0.0,Superheated,42.5,-42.0,96.7,2.0,1.0,13.75,-2.3,2.7,0.12997976
5834.0,16.66,0.25,1.81,1.82,2.61,1.78,2.02,395.33,332.08,12.0,5.0,11.0,0.78,0.0,Superheated,42.5,-42.0,96.7,3.0,1.0,13.75,-2.3,8.0,0.1220935
5835.0,16.65,0.25,1.79,1.78,2.59,1.82,1.99,395.68,332.04,12.0,5.0,11.0,0.82,0.0,Superheated,42.5,-42.0,96.7,4.0,1.0,13.75,0.0,-2.6,0.14828482
5836.0,16.67,0.25,1.78,1.8,2.61,1.81,1.98,395.75,332.9,12.0,5.0,11.0,0.81,0.0,Superheated,42.5,-42.0,96.7,5.0,1.0,13.75,0.0,2.7,0.13737383
5837.0,16.68,0.25,1.82,1.81,2.61,1.81,2.0,395.92,332.38,12.0,5.0,11.0,0.8,0.0,Superheated,42.5,-42.0,96.7,6.0,1.0,13.75,0.0,8.0,0.080871202
5838.0,16.78,0.25,1.81,1.79,2.58,1.8,2.02,394.26,332.57,12.0,5.0,11.0,0.81,0.0,Superheated,42.5,-42.0,96.7,7.0,1.0,13.75,2.3,-2.6,0.093152635
5839.0,16.66,0.25,1.8,1.82,2.61,1.79,2.02,396.05,332.34,12.0,5.0,11.0,0.82,0.0,Superheated,42.5,-42.0,96.7,8.0,1.0,13.75,2.3,2.7,0.062029418
5840.0,16.73,0.25,1.81,1.79,2.6,1.82,2.0,394.77,332.1,12.0,5.0,11.0,0.81,0.0,Superheated,42.5,-42.0,96.7,9.0,1.0,13.75,2.3,8.0,0.080443889
5841.0,16.78,0.25,1.79,1.8,2.62,1.79,2.02,395.02,332.4,12.0,5.0,11.0,0.8,0.0,Superheated,42.5,-42.0,96.7,10.0,2.0,12.85,-2.3,-2.6,0.63289857
5842.0,16.85,0.25,1.81,1.81,2.6,1.79,2.01,395.4,331.72,12.0,5.0,11.0,0.8,0.0,Superheated,42.5,-42.0,96.7,11.0,2.0,12.85,-2.3,2.7,0.52020514
5843.0,16.72,0.25,1.79,1.82,2.62,1.78,1.99,395.4,331.6,12.0,5.0,11.0,0.79,0.0,Superheated,42.5,-42.0,96.7,12.0,2.0,12.85,-2.3,8.0,0.27243739
5844.0,16.78,0.25,1.81,1.81,2.61,1.8,2.02,394.92,332.59,12.0,5.0,11.0,0.78,0.0,Superheated,42.5,-42.0,96.7,13.0,2.0,12.85,0.0,-2.6,0.69041711
5845.0,16.62,0.26,1.78,1.81,2.62,1.81,2.0,394.9,332.87,12.0,5.0,11.0,0.8,0.0,Superheated,42.5,-42.0,96.7,14.0,2.0,12.85,0.0,2.7,0.32607311
5846.0,16.79,0.25,1.78,1.81,2.6,1.8,2.01,397.31,332.9,12.0,5.0,11.0,0.81,0.0,Superheated,42.5,-42.0,96.7,15.0,2.0,12.85,0.0,8.0,0.3001987
5847.0,16.71,0.25,1.79,1.82,2.59,1.79,2.02,394.99,332.47,12.0,5.0,11.0,0.81,0.0,Superheated,42.5,-42.0,96.7,16.0,2.0,12.85,2.3,-2.6,0.63397062
5848.0,16.79,0.26,1.81,1.8,2.58,1.81,1.99,394.44,332.4,12.0,5.0,11.0,0.81,0.0,Superheated,42.5,-42.0,96.7,17.0,2.0,12.85,2.3,2.7,0.29523379
5849.0,16.62,0.25,1.8,1.79,2.59,1.82,1.98,395.29,332.43,12.0,5.0,11.0,0.79,0.0,Superheated,42.5,-42.0,96.7,18.0,2.0,12.85,2.3,8.0,0.27307549
5850.0,16.65,0.25,1.82,1.79,2.59,1.82,2.01,395.33,332.8,12.0,5.0,11.0,0.8,0.0,Superheated,,-42.0,96.7,19.0,3.0,13.3,-2.55,-2.6,0.42808789
5851.0,16.76,0.26,1.8,1.82,2.59,1.8,1.99,396.16,332.08,12.0,5.0,11.0,0.81,0.0,Superheated,42.5,-42.0,96.7,20.0,3.0,13.3,-2.55,2.7,0.35367236
5852.0,16.64,0.25,1.8,1.81,2.6,1.8,2.02,395.04,332.11,12.0,5.0,11.0,0.78,0.0,Superheated,42.5,-42.0,96.7,21.0,3.0,13.3,-2.55,8.0,0.21024856
5853.0,16.59,0.25,1.78,1.81,2.59,1.8,1.99,396.31,333.06,12.0,5.0,11.0,0.81,0.0,Superheated,42.5,-42.0,96.7,22.0,4.0,13.3,-2.3,8.3,0.14784528
5854.0,16.73,0.25,1.82,1.82,2.58,1.8,1.99,396.43,332.1,12.0,5.0,11.0,0.79,0.0,Superheated,42.5,-42.0,96.7,23.0,4.0,13.3,0.0,8.3,0.11752816
5855.0,16.76,0.25,1.8,1.78,2.62,1.8,1.98,395.99,332.09,12.0,5.0,11.0,0.81,0.0,Superheated,42.5,-42.0,96.7,24.0,4.0,13.3,2.3,8.3,0.12861834
5856.0,16.6,0.25,1.79,1.81,2.59,1.79,1.99,395.83,332.37,12.0,5.0,11.0,0.8,0.0,Superheated,42.5,-42.0,96.7,25.0,5.0,13.3,2.55,-2.6,0.29062632
5857.0,16.6,0.25,1.8,1.81,2.61,1.79,2.01,395.43,332.92,12.0,5.0,11.0,0.79,0.0,Superheated,42.5,-42.0,96.7,26.0,5.0,13.3,2.55,2.7,0.15232
5858.0,16.76,0.25,1.79,1.81,2.59,1.8,2.01,396.04,333.0,12.0,5.0,11.0,0.78,0.0,Superheated,42.5,-42.0,96.7,27.0,5.0,13.3,2.55,8.0,0.14643534
5859.0,32.88,0.72,0.81,7.98,0.82,1.61,0.4,438.48,362.68,8.0,5.0,13.0,0.81,27.0,Superheated,42.5,-42.0,96.7,1.0,1.0,9.25,1.7,-1.6,0.18327481
5860.0,32.98,0.72,0.79,8.01,0.79,1.61,0.41,440.82,362.37,8.0,5.0,13.0,0.78,27.0,Superheated,42.5,-42.0,96.7,2.0,1.0,9.25,1.7,4.7,0.12959689
5861.0,32.98,0.72,0.8,7.99,0.79,1.61,0.39,440.7,362.63,8.0,5.0,13.0,0.81,27.0,Superheated,42.5,-42.0,96.7,3.0,1.0,9.25,1.7,11.0,0.10981598
5862.0,33.12,0.72,0.78,8.0,0.79,1.6,0.4,440.32,362.66,8.0,5.0,13.0,0.79,27.0,Superheated,42.5,-42.0,96.7,4.0,1.0,9.25,4.0,-1.6,0.1106813
5863.0,33.02,0.72,0.8,8.01,0.81,1.61,0.42,441.36,362.27,8.0,5.0,13.0,0.81,27.0,Superheated,42.5,-42.0,96.7,5.0,1.0,9.25,4.0,4.7,0.081924811
5864.0,32.93,0.72,0.78,8.0,0.81,1.62,0.39,440.91,362.35,8.0,5.0,13.0,0.81,27.0,Superheated,42.5,-42.0,96.7,6.0,1.0,9.25,4.0,11.0,0.085402422
5865.0,33.15,0.72,0.78,7.99,0.81,1.61,0.42,440.04,363.08,8.0,5.0,13.0,0.81,27.0,Superheated,42.5,,96.7,7.0,1.0,9.25,6.3,-1.6,0.078201458
5866.0,32.95,0.72,0.79,7.99,0.81,1.58,0.39,440.61,362.19,8.0,5.0,13.0,0.78,27.0,Superheated,42.5,-42.0,96.7,8.0,1.0,9.25,6.3,4.7,0.06788709
5867.0,32.91,0.72,0.79,8.01,0.8,1.61,0.4,440.89,362.36,8.0,5.0,13.0,0.79,27.0,Superheated,42.5,-42.0,96.7,9.0,1.0,9.25,6.3,11.0,0.065736972
5868.0,32.93,0.72,0.79,8.0,0.79,1.61,0.39,439.98,361.67,8.0,5.0,13.0,0.8,27.0,Superheated,42.5,-42.0,96.7,10.0,2.0,8.35,1.7,-1.6,1.2868146
5869.0,33.06,0.72,0.82,8.01,0.81,1.59,0.38,440.85,362.31,8.0,5.0,13.0,0.81,27.0,Superheated,42.5,-42.0,96.7,11.0,2.0,8.35,1.7,4.7,0.63972896
5870.0,33.15,0.72,0.8,7.99,0.78,1.61,0.4,440.22,362.61,8.0,5.0,13.0,0.81,27.0,Superheated,42.5,-42.0,96.7,12.0,2.0,8.35,1.7,11.0,0.38494858
5871.0,1645.9893405224889,0.72,0.81,8.0,0.78,1.61,0.41,440.38,362.59,8.0,5.0,13.0,0.79,27.0,Superheated,42.5,-42.0,96.7,13.0,2.0,8.35,4.0,-1.6,1.0726582
5872.0,33.1,0.72,0.8,8.01,0.79,1.59,0.39,440.95,362.16,8.0,5.0,13.0,0.82,27.0,Superheated,42.5,-42.0,96.7,14.0,2.0,8.35,4.0,4.7,0.54380494
5873.0,33.07,0.72,0.81,7.98,0.78,1.61,0.4,441.12,362.76,8.0,5.0,13.0,0.79,27.0,Superheated,42.5,-42.0,96.7,15.0,2.0,8.35,4.0,11.0,0.39796075
5874.0,32.93,0.72,0.78,8.01,0.79,1.59,0.4,441.09,361.94,8.0,5.0,13.0,0.79,27.0,Superheated,42.5,-42.0,96.7,16.0,2.0,8.35,6.3,-1.6,0.75159013
5875.0,32.92,0.71,0.79,8.01,0.81,1.58,0.4,440.35,362.39,8.0,5.0,13.0,0.82,27.0,Superheated,42.5,-42.0,96.7,17.0,2.0,8.35,6.3,4.7,0.38482773
5876.0,32.9,0.72,0.79,8.01,0.8,1.61,0.39,440.07,363.22,8.0,5.0,13.0,0.79,27.0,Superheated,42.5,-42.0,96.7,18.0,2.0,8.35,6.3,11.0,0.29532608
5877.0,32.99,0.72,0.8,8.01,0.8,1.61,0.39,440.19,362.67,8.0,5.0,13.0,0.78,27.0,Superheated,42.5,-42.0,96.7,19.0,3.0,8.8,1.45,-1.6,0.68533802
5878.0,33.05,0.72,0.79,7.99,0.79,1.59,0.4,440.86,362.99,8.0,5.0,13.0,0.8,27.0,Superheated,42.5,-42.0,96.7,20.0,3.0,8.8,1.45,4.7,0.3852987
